"item","date","price","trend_value","flag","sentiment","stars"
"B00KO4P61U","2015-10-14","289.74","57","0.0","0.00048115234375","1.0029296875"
"B00KO4P61U","2015-10-15","289.74","56.875","0.0","0.000240576171875","1.00146484375"
"B00KO4P61U","2015-10-16","289.74","56.75","0.0","0.0001202880859375","1.000732421875"
"B00KO4P61U","2015-10-17","289.74","56.5","0.0","6.014404296875e-05","1.0003662109375"
"B00KO4P61U","2015-10-18","289.74","56","0.0","3.0072021484375e-05","1.00018310546875"
"B00KO4P61U","2015-10-19","289.74","57.25","0.0","0.43595","3"
"B00KO4P61U","2015-10-20","289.74","57.875","0.0","0.653925","4"
"B00KO4P61U","2015-10-21","289.74","58.5","0.0","0.7629125","4.5"
"B00KO4P61U","2015-10-22","289.74","58.8125","0.0","0.81740625","4.75"
"B00KO4P61U","2015-10-23","289.74","59.125","0.0","0.844653125","4.875"
"B00KO4P61U","2015-10-24","289.74","59.75","0.0","0.8582765625","4.9375"
"B00KO4P61U","2015-11-03","295.42","60.625","0.0","0.871886695861816","4.99993896484375"
"B00KO4P61U","2015-11-04","397.44","60.5","0.0","0.871893347930908","4.99996948242188"
"B00KO4P61U","2015-11-05","295.42","60.4375","0.0","0.871896673965454","4.99998474121094"
"B00KO4P61U","2015-11-06","295.42","60.375","0.0","0.871898336982727","4.99999237060547"
"B00KO4P61U","2015-11-07","295.42","60.25","0.0","0.871899168491364","4.99999618530273"
"B00KO4P61U","2015-11-08","295.42","60","0.0","0.82585","3"
"B00KO4P61U","2015-11-09","295.42","60","0.0","0.802825","2"
"B00KO4P61U","2015-11-10","295.42","60","0.0","0.7913125","1.5"
"B00KO4P61U","2015-11-11","295.42","60","0.0","0.78555625","1.25"
"B00KO4P61U","2015-11-12","295.42","60","0.0","0.782678125","1.125"
"B00KO4P61U","2015-11-13","295.42","60","0.0","0.7812390625","1.0625"
"B00KO4P61U","2015-11-14","295.42","60","0.0","0.78051953125","1.03125"
"B00KO4P61U","2015-11-15","295.42","60","0.0","0.780159765625","1.015625"
"B00KO4P61U","2015-11-16","295.42","68.25","0.0","0.7799798828125","1.0078125"
"B00KO4P61U","2015-11-17","295.42","72.375","0.0","0.77988994140625","1.00390625"
"B00KO4P61U","2015-11-18","295.42","76.5","0.0","0.779844970703125","1.001953125"
"B00KO4P61U","2015-11-19","295.42","78.5625","0.0","0.779822485351563","1.0009765625"
"B00KO4P61U","2015-11-20","397.44","80.625","0.0","0.779811242675781","1.00048828125"
"B00KO4P61U","2015-11-21","397.44","84.75","0.0","0.779805621337891","1.000244140625"
"B00KO4P61U","2015-12-03","295.42","68.9375","1000.0","0.779800001372397","1.00000005960464"
"B00KO4P61U","2015-12-04","295.42","68.375","1000.0","0.779800000686198","1.00000002980232"
"B00KO4P61U","2015-12-05","295.42","67.25","1000.0","0.779800000343099","1.00000001490116"
"B00KO4P61U","2015-12-06","295.42","65","1000.0","0.77980000017155","1.00000000745058"
"B00KO4P61U","2015-12-07","295.42","65.25","1000.0","0.779800000085775","1.00000000372529"
"B00KO4P61U","2015-12-08","295.42","65.375","1000.0","0.779800000042888","1.00000000186265"
"B00KO4P61U","2015-12-09","295.42","65.5","1000.0","0.779800000021444","1.00000000093132"
"B00KO4P61U","2015-12-10","295.42","65.5625","1000.0","0.779800000010722","1.00000000046566"
"B00KO4P61U","2015-12-14","279.99","71.25","1000.0","0.19495","1"
"B00KO4P61U","2015-12-15","279.99","73.875","1000.0","0.097475","1"
"B00KO4P61U","2015-12-16","279.99","76.5","1000.0","0.0487375","1"
"B00KO4P61U","2015-12-17","279.99","77.8125","1000.0","0.02436875","1"
"B00KO4P61U","2015-12-18","279.99","79.125","1000.0","0.012184375","1"
"B00KO4P61U","2015-12-19","279.99","81.75","1000.0","0.0060921875","1"
"B00KO4P61U","2015-12-20","279.99","87","1000.0","0.00304609375","1"
"B00KO4P61U","2016-01-06","213.97","66.5","1000.0","0.22744375","1"
"B00KO4P61U","2016-01-07","279.99","65.9375","1000.0","0.261721875","1"
"B00KO4P61U","2016-01-14","279.99","60.3125","0.0","0.295732202148438","1"
"B00KO4P61U","2016-02-03","259.99","53.5","0.0","0.295999999744608","1"
"B00KO4P61U","2016-02-04","259.99","53.3125","0.0","0.295999999872304","1"
"B00KO4P61U","2016-02-05","259.99","53.125","0.0","0.295999999936152","1"
"B00KO4P61U","2016-02-06","259.99","52.75","0.0","0.295999999968076","1"
"B00KO4P61U","2016-02-17","259.99","61.5","0.0","0.65028125","4.75"
"B00KO4P61U","2016-02-18","259.99","62.3125","0.0","0.662090625","4.875"
"B00KO4P61U","2016-02-19","259.99","63.125","0.0","0.6679953125","4.9375"
"B00KO4P61U","2016-02-20","259.99","64.75","0.0","0.67094765625","4.96875"
"B00KO4P61U","2016-02-23","259.99","63.5","0.0","0.67353095703125","4.99609375"
"B00KO4P61U","2016-02-24","259.99","62","0.0","0.673715478515625","4.998046875"
"B00KO4P61U","2016-02-25","259.99","61.25","0.0","0.673807739257813","4.9990234375"
"B009DCG5PA","2015-11-03","4.5","32.125","0.0","",""
"B009DCG5PA","2015-11-04","4.5","31.5","0.0","",""
"B009DCG5PA","2015-11-05","4.5","31.1875","0.0","",""
"B009DCG5PA","2015-11-06","4.5","30.875","0.0","",""
"B009DCG5PA","2015-11-07","4.5","30.25","0.0","",""
"B009DCG5PA","2015-11-08","4.5","29","0.0","",""
"B009DCG5PA","2015-11-09","4.5","32.5","0.0","",""
"B009DCG5PA","2015-11-10","4.5","34.25","0.0","",""
"B009DCG5PA","2015-11-11","4.5","36","0.0","",""
"B009DCG5PA","2015-11-12","4.5","36.875","0.0","",""
"B009DCG5PA","2015-11-13","4.5","37.75","0.0","",""
"B009DCG5PA","2015-11-14","4.5","39.5","0.0","",""
"B009DCG5PA","2015-11-15","4.5","43","0.0","",""
"B009DCG5PA","2015-11-16","4.5","47.75","0.0","",""
"B009DCG5PA","2015-11-17","4.5","50.125","0.0","",""
"B009DCG5PA","2015-11-18","4.5","52.5","0.0","",""
"B009DCG5PA","2015-11-19","4.5","53.6875","0.0","",""
"B009DCG5PA","2015-11-20","4.5","54.875","0.0","",""
"B009DCG5PA","2015-11-21","4.5","57.25","0.0","",""
"B009DCG5PA","2015-12-03","4.5","56.375","1000.0","",""
"B009DCG5PA","2015-12-04","4.5","56.75","1000.0","",""
"B009DCG5PA","2015-12-05","4.5","57.5","1000.0","",""
"B009DCG5PA","2015-12-06","4.5","59","1000.0","",""
"B009DCG5PA","2015-12-07","4.5","61.25","1000.0","",""
"B009DCG5PA","2015-12-08","4.5","62.375","1000.0","",""
"B009DCG5PA","2015-12-09","4.5","63.5","1000.0","",""
"B009DCG5PA","2015-12-10","4.5","64.0625","1000.0","",""
"B009DCG5PA","2015-12-14","4.5","66","1000.0","",""
"B009DCG5PA","2015-12-15","4.5","65","1000.0","",""
"B009DCG5PA","2015-12-16","4.5","64","1000.0","",""
"B009DCG5PA","2015-12-17","4.5","63.5","1000.0","",""
"B009DCG5PA","2015-12-18","4.5","63","1000.0","",""
"B009DCG5PA","2015-12-19","4.5","62","1000.0","",""
"B009DCG5PA","2015-12-20","4.5","60","1000.0","",""
"B009DCG5PA","2015-12-21","4.5","63","1000.0","",""
"B009DCG5PA","2015-12-23","4.5","66","1000.0","",""
"B009DCG5PA","2015-12-25","4.5","67.5","1000.0","",""
"B009DCG5PA","2015-12-26","4.5","69","1000.0","",""
"B009DCG5PA","2015-12-28","4.5","65","1000.0","",""
"B009DCG5PA","2015-12-30","4.5","58","1000.0","",""
"B009DCG5PA","2015-12-31","4.5","56.25","1000.0","",""
"B009DCG5PA","2016-01-02","4.5","51","1000.0","",""
"B009DCG5PA","2016-01-03","4.5","44","1000.0","",""
"B009DCG5PA","2016-01-05","3.99","36.5","1000.0","",""
"B009DCG5PA","2016-01-06","3.99","34","1000.0","",""
"B009DCG5PA","2016-01-07","3.99","32.75","1000.0","",""
"B009DCG5PA","2016-01-08","3.99","31.5","1000.0","",""
"B009DCG5PA","2016-01-14","3.99","30.1875","0.0","",""
"B009DCG5PA","2016-02-03","4.5","22.5","0.0","",""
"B009DCG5PA","2016-02-04","4.5","21.5625","0.0","",""
"B009DCG5PA","2016-02-05","4.5","20.625","0.0","",""
"B009DCG5PA","2016-02-06","4.5","18.75","0.0","",""
"B009DCG5PA","2016-02-17","4.5","20","0.0","",""
"B009DCG5PA","2016-02-18","4.5","20.625","0.0","",""
"B009DCG5PA","2016-02-19","4.5","21.25","0.0","",""
"B009DCG5PA","2016-02-20","4.5","22.5","0.0","",""
"B009DCG5PA","2016-02-23","4.5","34","0.0","",""
"B009DCG5PA","2016-02-24","4.5","37","0.0","",""
"B009DCG5PA","2016-02-25","4.5","38.5","0.0","",""
"B00MBUAQQ0","2015-10-13","29.95","51.5","0.0","",""
"B00MBUAQQ0","2015-10-14","29.95","51","0.0","",""
"B00MBUAQQ0","2015-10-15","29.95","50.75","0.0","",""
"B00MBUAQQ0","2015-10-16","34.1","50.5","0.0","",""
"B00MBUAQQ0","2015-10-17","34.95","50","0.0","",""
"B00MBUAQQ0","2015-10-18","34.95","49","0.0","",""
"B00MBUAQQ0","2015-10-19","34.95","53.75","0.0","",""
"B00MBUAQQ0","2015-10-20","34.95","56.125","0.0","",""
"B00MBUAQQ0","2015-10-21","34.95","58.5","0.0","",""
"B00MBUAQQ0","2015-10-22","34.95","59.6875","0.0","",""
"B00MBUAQQ0","2015-10-23","34.95","60.875","0.0","",""
"B00MBUAQQ0","2015-11-03","34.95","28.875","0.0","",""
"B00MBUAQQ0","2015-11-04","34.95","31.5","0.0","",""
"B00MBUAQQ0","2015-11-05","34.95","32.8125","0.0","",""
"B00MBUAQQ0","2015-11-06","34.95","34.125","0.0","",""
"B00MBUAQQ0","2015-11-07","34.95","36.75","0.0","",""
"B00MBUAQQ0","2015-11-08","34.95","42","0.0","",""
"B00MBUAQQ0","2015-11-09","34.95","40.5","0.0","",""
"B00MBUAQQ0","2015-11-10","29.95","39.75","0.0","",""
"B00MBUAQQ0","2015-11-11","29.95","39","0.0","",""
"B00MBUAQQ0","2015-11-12","29.95","38.625","0.0","",""
"B00MBUAQQ0","2015-11-13","29.95","38.25","0.0","",""
"B00MBUAQQ0","2015-11-14","29.95","37.5","0.0","",""
"B00MBUAQQ0","2015-11-15","29.95","36","0.0","",""
"B00MBUAQQ0","2015-11-16","29.95","40.25","0.0","",""
"B00MBUAQQ0","2015-11-17","29.95","42.375","0.0","",""
"B00MBUAQQ0","2015-11-18","29.95","44.5","0.0","",""
"B00MBUAQQ0","2015-11-19","29.95","45.5625","0.0","",""
"B00MBUAQQ0","2015-11-20","29.95","46.625","0.0","",""
"B00MBUAQQ0","2015-11-21","29.95","48.75","0.0","",""
"B00MBUAQQ0","2015-12-03","27.75","52.25","1000.0","",""
"B00MBUAQQ0","2015-12-04","27.75","53.5","1000.0","",""
"B00MBUAQQ0","2015-12-05","27.75","56","1000.0","",""
"B00MBUAQQ0","2015-12-06","27.75","61","1000.0","",""
"B00MBUAQQ0","2015-12-07","29.5","52.25","1000.0","",""
"B00MBUAQQ0","2015-12-08","29.5","47.875","1000.0","",""
"B00MBUAQQ0","2015-12-09","29.5","43.5","1000.0","",""
"B00MBUAQQ0","2015-12-10","29.5","41.3125","1000.0","",""
"B00MBUAQQ0","2015-12-14","28.75","27","1000.0","",""
"B00MBUAQQ0","2015-12-15","28.75","27.5","1000.0","",""
"B00MBUAQQ0","2015-12-16","28.75","28","1000.0","",""
"B00MBUAQQ0","2015-12-17","28.75","28.25","1000.0","",""
"B00MBUAQQ0","2015-12-18","28.75","28.5","1000.0","",""
"B00MBUAQQ0","2015-12-19","28.75","29","1000.0","",""
"B00MBUAQQ0","2015-12-20","28.75","30","1000.0","",""
"B00MBUAQQ0","2016-02-03","27.95","48","0.0","",""
"B00MBUAQQ0","2016-02-04","27.95","47.5","0.0","",""
"B00MBUAQQ0","2016-02-05","27.95","47","0.0","",""
"B00MBUAQQ0","2016-02-06","27.95","46","0.0","",""
"B00MBUAQQ0","2016-02-17","29.95","25","0.0","",""
"B00MBUAQQ0","2016-02-18","29.95","24.625","0.0","",""
"B00MBUAQQ0","2016-02-19","29.95","24.25","0.0","",""
"B00MBUAQQ0","2016-02-20","29.95","23.5","0.0","",""
"B00MBUAQQ0","2016-02-22","29.95","27.25","0.0","",""
"B00MBUAQQ0","2016-02-23","29.95","29.875","0.0","",""
"B00MBUAQQ0","2016-02-24","29.95","32.5","0.0","",""
"B015LW6ANW","2015-10-13","179.44","65","0.0","",""
"B00AXDU5XG","2015-10-13","393.97","65","0.0","",""
"B015LW6ANW","2015-10-14","179.32","65","0.0","",""
"B00AXDU5XG","2015-10-14","393.97","65","0.0","",""
"B00AXDU5XG","2015-10-15","393.97","65","0.0","",""
"B015LW6ANW","2015-10-15","173.97","65","0.0","",""
"B00AXDU5XG","2015-10-16","393.97","65","0.0","",""
"B015LW6ANW","2015-10-16","173.97","65","0.0","",""
"B00AXDU5XG","2015-10-17","393.97","65","0.0","",""
"B015LW6ANW","2015-10-17","173.97","65","0.0","",""
"B015LW6ANW","2015-10-18","173.97","65","0.0","",""
"B00AXDU5XG","2015-10-18","393.97","65","0.0","",""
"B00AXDU5XG","2015-10-19","393.97","65.5","0.0","",""
"B015LW6ANW","2015-10-19","173.97","65.5","0.0","",""
"B015LW6ANW","2015-10-20","173.97","65.75","0.0","",""
"B00AXDU5XG","2015-10-20","393.97","65.75","0.0","",""
"B00AXDU5XG","2015-10-21","393.97","66","0.0","",""
"B015LW6ANW","2015-10-21","173.97","66","0.0","",""
"B00AXDU5XG","2015-10-22","393.97","66.125","0.0","",""
"B015LW6ANW","2015-10-22","173.97","66.125","0.0","",""
"B00AXDU5XG","2015-10-23","393.97","66.25","0.0","",""
"B015LW6ANW","2015-10-23","173.97","66.25","0.0","",""
"B00KLEDOIA","2015-11-03","114.4","66.375","0.0","",""
"B015LW6ANW","2015-11-03","173.55","66.375","0.0","",""
"B00AXDU5XG","2015-11-03","393.97","66.375","0.0","",""
"B015LW6ANW","2015-11-04","173.16","66.5","0.0","",""
"B00AXDU5XG","2015-11-04","393.97","66.5","0.0","",""
"B00KLEDOIA","2015-11-04","115.9","66.5","0.0","",""
"B00KLEDOIA","2015-11-05","115.39","66.5625","0.0","",""
"B015LW6ANW","2015-11-05","173.69","66.5625","0.0","",""
"B00AXDU5XG","2015-11-05","393.97","66.5625","0.0","",""
"B00KLEDOIA","2015-11-06","115.39","66.625","0.0","",""
"B015LW6ANW","2015-11-06","172.57","66.625","0.0","",""
"B00AXDU5XG","2015-11-06","393.97","66.625","0.0","",""
"B015LW6ANW","2015-11-07","172.77","66.75","0.0","",""
"B00KLEDOIA","2015-11-07","115.34","66.75","0.0","",""
"B00AXDU5XG","2015-11-07","393.97","66.75","0.0","",""
"B015LW6ANW","2015-11-08","172.43","67","0.0","",""
"B00AXDU5XG","2015-11-08","393.97","67","0.0","",""
"B00KLEDOIA","2015-11-08","115.39","67","0.0","",""
"B00KLEDOIA","2015-11-09","115.39","66.75","0.0","",""
"B00AXDU5XG","2015-11-09","393.97","66.75","0.0","",""
"B015LW6ANW","2015-11-09","172.7","66.75","0.0","",""
"B015LW6ANW","2015-11-10","172.98","66.625","0.0","",""
"B00AXDU5XG","2015-11-10","393.97","66.625","0.0","",""
"B00KLEDOIA","2015-11-10","117.99","66.625","0.0","",""
"B00KLEDOIA","2015-11-11","124.99","66.5","0.0","",""
"B00AXDU5XG","2015-11-11","393.97","66.5","0.0","",""
"B015LW6ANW","2015-11-11","172.72","66.5","0.0","",""
"B015LW6ANW","2015-11-12","172.98","66.4375","0.0","",""
"B00AXDU5XG","2015-11-12","393.97","66.4375","0.0","",""
"B00KLEDOIA","2015-11-12","123.99","66.4375","0.0","",""
"B015LW6ANW","2015-11-13","172.56","66.375","0.0","",""
"B00KLEDOIA","2015-11-13","122.99","66.375","0.0","",""
"B00AXDU5XG","2015-11-13","393.97","66.375","0.0","",""
"B00KLEDOIA","2015-11-14","118.75","66.25","0.0","",""
"B015LW6ANW","2015-11-14","172.58","66.25","0.0","",""
"B00AXDU5XG","2015-11-14","393.97","66.25","0.0","",""
"B015LW6ANW","2015-11-15","172.84","66","0.0","",""
"B00KLEDOIA","2015-11-15","115.99","66","0.0","",""
"B00AXDU5XG","2015-11-15","393.97","66","0.0","",""
"B015LW6ANW","2015-11-16","172.43","72","0.0","",""
"B00AXDU5XG","2015-11-16","393.97","72","0.0","",""
"B00KLEDOIA","2015-11-16","115.49","72","0.0","",""
"B015LW6ANW","2015-11-17","172.56","75","0.0","",""
"B00AXDU5XG","2015-11-17","393.97","75","0.0","",""
"B00KLEDOIA","2015-11-17","113.74","75","0.0","",""
"B015LW6ANW","2015-11-18","173.06","78","0.0","",""
"B00AXDU5XG","2015-11-18","393.97","78","0.0","",""
"B00KLEDOIA","2015-11-18","114.49","78","0.0","",""
"B00KLEDOIA","2015-11-19","114.49","79.5","0.0","",""
"B015LW6ANW","2015-11-19","173.06","79.5","0.0","",""
"B00AXDU5XG","2015-11-19","393.97","79.5","0.0","",""
"B00KLEDOIA","2015-11-20","112.95","81","0.0","",""
"B015LW6ANW","2015-11-20","172.97","81","0.0","",""
"B00AXDU5XG","2015-11-20","393.97","81","0.0","",""
"B015LW6ANW","2015-11-21","172.57","84","0.0","",""
"B00AXDU5XG","2015-11-21","393.97","84","0.0","",""
"B00KLEDOIA","2015-11-21","114.49","84","0.0","",""
"B015LW6ANW","2015-12-03","135","75.75","1000.0","",""
"B00AXDU5XG","2015-12-03","393.97","75.75","1000.0","",""
"B00KLEDOIA","2015-12-03","116.14","75.75","1000.0","",""
"B015LW6ANW","2015-12-04","135","75.5","1000.0","",""
"B00AXDU5XG","2015-12-04","393.97","75.5","1000.0","",""
"B00KLEDOIA","2015-12-04","116.99","75.5","1000.0","",""
"B015LW6ANW","2015-12-05","135","75","1000.0","",""
"B00AXDU5XG","2015-12-05","393.97","75","1000.0","",""
"B00KLEDOIA","2015-12-05","107.99","75","1000.0","",""
"B015LW6ANW","2015-12-06","135","74","1000.0","",""
"B00KLEDOIA","2015-12-06","113.49","74","1000.0","",""
"B00AXDU5XG","2015-12-06","393.97","74","1000.0","",""
"B015LW6ANW","2015-12-07","135","74","1000.0","",""
"B00AXDU5XG","2015-12-07","393.97","74","1000.0","",""
"B00KLEDOIA","2015-12-07","108","74","1000.0","",""
"B00KLEDOIA","2015-12-08","107.93","74","1000.0","",""
"B015LW6ANW","2015-12-08","135","74","1000.0","",""
"B00AXDU5XG","2015-12-08","393.97","74","1000.0","",""
"B015LW6ANW","2015-12-09","172.83","74","1000.0","",""
"B00KLEDOIA","2015-12-09","104.99","74","1000.0","",""
"B00AXDU5XG","2015-12-09","393.97","74","1000.0","",""
"B015LW6ANW","2015-12-10","169.99","74","1000.0","",""
"B00AXDU5XG","2015-12-10","393.97","74","1000.0","",""
"B00KLEDOIA","2015-12-10","103.99","74","1000.0","",""
"B015LW6ANW","2015-12-14","139.99","78.25","1000.0","",""
"B00AXDU5XG","2015-12-14","393.97","78.25","1000.0","",""
"B00KLEDOIA","2015-12-14","102","78.25","1000.0","",""
"B00AXDU5XG","2015-12-15","393.97","80.375","1000.0","",""
"B00KLEDOIA","2015-12-15","102","80.375","1000.0","",""
"B015LW6ANW","2015-12-15","139.99","80.375","1000.0","",""
"B015LW6ANW","2015-12-16","138.99","82.5","1000.0","",""
"B00KLEDOIA","2015-12-16","102","82.5","1000.0","",""
"B00AXDU5XG","2015-12-16","393.97","82.5","1000.0","",""
"B015LW6ANW","2015-12-17","138.99","83.5625","1000.0","",""
"B00KLEDOIA","2015-12-17","101.97","83.5625","1000.0","",""
"B00AXDU5XG","2015-12-17","393.97","83.5625","1000.0","",""
"B00KLEDOIA","2015-12-18","99.99","84.625","1000.0","",""
"B015LW6ANW","2015-12-18","138.99","84.625","1000.0","",""
"B00AXDU5XG","2015-12-18","393.97","84.625","1000.0","",""
"B015LW6ANW","2015-12-19","137.99","86.75","1000.0","",""
"B00AXDU5XG","2015-12-19","393.97","86.75","1000.0","",""
"B00KLEDOIA","2015-12-19","99.99","86.75","1000.0","",""
"B015LW6ANW","2015-12-20","137.98","91","1000.0","",""
"B00KLEDOIA","2015-12-20","102","91","1000.0","",""
"B00AXDU5XG","2015-12-20","393.97","91","1000.0","",""
"B015LW6ANW","2015-12-21","137.98","92","1000.0","",""
"B00AXDU5XG","2015-12-21","393.97","92","1000.0","",""
"B00KLEDOIA","2015-12-21","101.95","92","1000.0","",""
"B015LW6ANW","2015-12-25","139.99","93.5","1000.0","",""
"B00AXDU5XG","2015-12-25","393.97","93.5","1000.0","",""
"B00KLEDOIA","2015-12-25","101.5","93.5","1000.0","",""
"B015LW6ANW","2015-12-28","137.98","89","1000.0","",""
"B00AXDU5XG","2015-12-28","393.97","89","1000.0","",""
"B00KLEDOIA","2015-12-28","101.5","89","1000.0","",""
"B015LW6ANW","2015-12-31","137.98","81.5","1000.0","",""
"B00AXDU5XG","2015-12-31","393.97","81.5","1000.0","",""
"B00KLEDOIA","2015-12-31","103.11","81.5","1000.0","",""
"B015LW6ANW","2016-01-03","139.99","71","1000.0","",""
"B00KLEDOIA","2016-01-03","101","71","1000.0","",""
"B015LW6ANW","2016-01-06","134.98","67.5","1000.0","",""
"B00KLEDOIA","2016-01-06","102","67.5","1000.0","",""
"B015LW6ANW","2016-01-07","134.98","67.0625","1000.0","",""
"B00KLEDOIA","2016-01-07","99.99","67.0625","1000.0","",""
"B015LW6ANW","2016-01-14","142.89","62.875","0.0","",""
"B00KLEDOIA","2016-01-14","102.9","62.875","0.0","",""
"B015LW6ANW","2016-02-03","142","60.5","0.0","",""
"B00AXDU5XG","2016-02-03","394.96","60.5","0.0","",""
"B00KLEDOIA","2016-02-03","112.5","60.5","0.0","",""
"B015LW6ANW","2016-02-04","142","60.4375","0.0","",""
"B00AXDU5XG","2016-02-04","394.96","60.4375","0.0","",""
"B00KLEDOIA","2016-02-04","112.45","60.4375","0.0","",""
"B015LW6ANW","2016-02-05","155","60.375","0.0","",""
"B00AXDU5XG","2016-02-05","394.96","60.375","0.0","",""
"B00KLEDOIA","2016-02-05","112.45","60.375","0.0","",""
"B00AXDU5XG","2016-02-06","394.96","60.25","0.0","",""
"B015LW6ANW","2016-02-06","155","60.25","0.0","",""
"B00KLEDOIA","2016-02-06","111.33","60.25","0.0","",""
"B015LW6ANW","2016-02-17","159.99","70.5","0.0","",""
"B00AXDU5XG","2016-02-17","394.96","70.5","0.0","",""
"B00KLEDOIA","2016-02-17","115.98","70.5","0.0","",""
"B015LW6ANW","2016-02-18","159.99","71.5625","0.0","",""
"B00KLEDOIA","2016-02-18","116.6","71.5625","0.0","",""
"B015LW6ANW","2016-02-19","159.99","72.625","0.0","",""
"B00AXDU5XG","2016-02-19","394.96","72.625","0.0","",""
"B00KLEDOIA","2016-02-19","118.9","72.625","0.0","",""
"B00AXDU5XG","2016-02-20","394.96","74.75","0.0","",""
"B015LW6ANW","2016-02-20","159.99","74.75","0.0","",""
"B00KLEDOIA","2016-02-20","116.86","74.75","0.0","",""
"B015LW6ANW","2016-02-23","156.99","74.125","0.0","",""
"B00AXDU5XG","2016-02-23","394.96","74.125","0.0","",""
"B00KLEDOIA","2016-02-23","116.86","74.125","0.0","",""
"B015LW6ANW","2016-02-24","156.99","72.5","0.0","",""
"B00AXDU5XG","2016-02-24","394.96","72.5","0.0","",""
"B00KLEDOIA","2016-02-24","117.99","72.5","0.0","",""
"B00AXDU5XG","2016-02-25","394.96","71.6875","0.0","",""
"B015LW6ANW","2016-02-25","156.99","71.6875","0.0","",""
"B00KLEDOIA","2016-02-25","117.99","71.6875","0.0","",""
"B00KLEDOIA","2016-02-26","115.4","70.875","0.0","",""
"B00FECZJKA","2015-10-13","9.84","57.875","0.0","",""
"B00FECZJKA","2015-10-14","8.95","58.5","0.0","",""
"B00FECZJKA","2015-10-15","8.95","58.8125","0.0","",""
"B00FECZJKA","2015-10-16","8.95","59.125","0.0","",""
"B00FECZJKA","2015-10-17","8.95","59.75","0.0","",""
"B00FECZJKA","2015-10-18","8.95","61","0.0","",""
"B00FECZJKA","2015-10-19","8.95","59.25","0.0","",""
"B00FECZJKA","2015-10-20","8.95","58.375","0.0","",""
"B00FECZJKA","2015-10-21","8.95","57.5","0.0","",""
"B00FECZJKA","2015-10-22","8.95","57.0625","0.0","",""
"B00FECZJKA","2015-10-23","8.95","56.625","0.0","",""
"B00FECZJKA","2015-11-03","8.95","53.625","0.0","",""
"B00FECZJKA","2015-11-04","8.95","53.5","0.0","",""
"B00FECZJKA","2015-11-05","8.95","53.4375","0.0","",""
"B00FECZJKA","2015-11-06","8.95","53.375","0.0","",""
"B00FECZJKA","2015-11-07","8.95","53.25","0.0","",""
"B00FECZJKA","2015-11-08","8.95","53","0.0","",""
"B00FECZJKA","2015-11-09","8.95","53.5","0.0","",""
"B00FECZJKA","2015-11-10","8.95","53.75","0.0","",""
"B00FECZJKA","2015-11-11","8.95","54","0.0","",""
"B00FECZJKA","2015-11-12","8.95","54.125","0.0","",""
"B00FECZJKA","2015-11-13","8.95","54.25","0.0","",""
"B00FECZJKA","2015-11-14","8.95","54.5","0.0","",""
"B00FECZJKA","2015-11-15","8.95","55","0.0","",""
"B00FECZJKA","2015-11-16","8.95","66.25","0.0","",""
"B00FECZJKA","2015-11-17","8.95","71.875","0.0","",""
"B00FECZJKA","2015-11-18","8.95","77.5","0.0","",""
"B00FECZJKA","2015-11-19","8.95","80.3125","0.0","",""
"B00FECZJKA","2015-11-20","8.95","83.125","0.0","",""
"B00FECZJKA","2015-11-21","8.95","88.75","0.0","",""
"B00FECZJKA","2015-12-03","8.95","82.0625","1000.0","",""
"B00FECZJKA","2015-12-04","8.95","82.625","1000.0","",""
"B00FECZJKA","2015-12-05","8.95","83.75","1000.0","",""
"B00FECZJKA","2015-12-06","8.95","86","1000.0","",""
"B00FECZJKA","2015-12-07","8.95","84.75","1000.0","",""
"B00FECZJKA","2015-12-08","8.95","84.125","1000.0","",""
"B00FECZJKA","2015-12-09","8.95","83.5","1000.0","",""
"B00FECZJKA","2015-12-10","8.95","83.1875","1000.0","",""
"B00FECZJKA","2015-12-14","8.95","82","1000.0","",""
"B00FECZJKA","2015-12-15","8.95","82.5","1000.0","",""
"B00FECZJKA","2015-12-16","8.95","83","1000.0","",""
"B00FECZJKA","2015-12-17","8.95","83.25","1000.0","",""
"B00FECZJKA","2015-12-18","8.95","83.5","1000.0","",""
"B00FECZJKA","2015-12-19","8.95","84","1000.0","",""
"B00FECZJKA","2015-12-20","8.95","85","1000.0","",""
"B00FECZJKA","2015-12-21","8.95","86.5","1000.0","",""
"B00FECZJKA","2015-12-24","8.95","88.375","1000.0","",""
"B00FECZJKA","2015-12-27","8.95","91","1000.0","",""
"B00FECZJKA","2015-12-28","8.95","87.5","1000.0","",""
"B00FECZJKA","2015-12-30","8.95","84","1000.0","",""
"B00FECZJKA","2015-12-31","8.95","83.125","1000.0","",""
"B00FECZJKA","2016-01-03","8.95","77","1000.0","",""
"B00FECZJKA","2016-01-05","8.95","69.875","1000.0","",""
"B00FECZJKA","2016-01-06","8.95","67.5","1000.0","",""
"B00FECZJKA","2016-01-07","8.95","66.3125","1000.0","",""
"B00FECZJKA","2016-01-12","8.95","58","0.0","",""
"B00FECZJKA","2016-01-13","8.95","58","0.0","",""
"B00FECZJKA","2016-01-14","8.95","58","0.0","",""
"B00FECZJKA","2016-02-03","8.9","55","0.0","",""
"B00FECZJKA","2016-02-04","8.95","54.625","0.0","",""
"B00FECZJKA","2016-02-05","8.9","54.25","0.0","",""
"B00FECZJKA","2016-02-06","8.9","53.5","0.0","",""
